DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-8.0,MQ,4039,2024,5,10,5,ABI,DFW,2,3,627,688,61.0,1.0,-7.0,-17.0,70.0,0.0,17.2,0.0,0.0,17.8,0.0,13.0,32.4113006592,-99.6819000244,32.896801,-97.038002,N307LH
16.0,MQ,3468,2024,5,10,5,ABI,DFW,2,3,892,953,61.0,1.0,16.0,21.0,30.0,0.0,18.9,0.0,7.6,22.8,0.0,20.5,32.4113006592,-99.6819000244,32.896801,-97.038002,N257NN
1.0,MQ,3380,2024,5,10,5,ABI,DFW,2,3,1104,1165,61.0,1.0,-1.0,-2.0,70.0,0.0,23.9,0.0,27.7,27.8,0.0,24.1,32.4113006592,-99.6819000244,32.896801,-97.038002,N786SM
-5.0,DL,2007,2024,5,10,5,ABQ,SLC,3,3,320,422,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,40.78886,-111.979866,N306DU
5.0,WN,1270,2024,5,10,5,ABQ,DAL,3,3,320,490,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N7738A
0.0,WN,5681,2024,5,10,5,ABQ,DEN,3,3,340,420,80.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N8510E
-3.0,OO,5920,2024,5,10,5,ABQ,SFO,3,3,360,470,170.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.619806,-122.374821,N140SY
1.0,WN,3409,2024,5,10,5,ABQ,OAK,3,3,360,450,150.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.720085,-122.221184,N8726H
-3.0,OO,3708,2024,5,10,5,ABQ,LAX,3,3,361,433,132.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N301SY
177.0,AA,2335,2024,5,10,5,ABQ,DFW,3,3,370,540,110.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N985NN
0.0,WN,1939,2024,5,10,5,ABQ,PHX,3,3,375,395,80.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N8757L
-5.0,AA,1069,2024,5,10,5,ABQ,PHX,3,3,380,401,81.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N834AW
0.0,WN,2643,2024,5,10,5,ABQ,HOU,3,3,390,570,120.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,29.645336,-95.276812,N8773Q
-1.0,WN,347,2024,5,10,5,ABQ,AUS,3,3,405,565,100.0,1.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N937WN
-4.0,DL,1688,2024,5,10,5,ABQ,ATL,3,3,410,708,178.0,1.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,18.3,0.3,0.0,35.039976,-106.608925,33.6367,-84.428101,N897DN
-1.0,WN,3021,2024,5,10,5,ABQ,MDW,3,3,420,645,165.0,1.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,8.9,0.0,9.4,35.039976,-106.608925,41.785999,-87.752403,N245WN
-3.0,UA,2014,2024,5,10,5,ABQ,DEN,3,3,420,504,84.0,1.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N68842
-10.0,OO,4867,2024,5,10,5,ABQ,LAX,3,3,420,487,127.0,1.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N758SK
-5.0,UA,462,2024,5,10,5,ABQ,IAH,3,3,465,652,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,11.2,35.039976,-106.608925,29.9844,-95.3414,N17301
-3.0,DL,2907,2024,5,10,5,ABQ,MSP,3,3,475,685,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,5.4,35.039976,-106.608925,44.880081,-93.221741,N829DN
0.0,WN,2328,2024,5,10,5,ABQ,LAS,3,3,480,520,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N286WN
-1.0,WN,103,2024,5,10,5,ABQ,SAN,3,3,555,605,110.0,1.0,-1.0,-6.0,80.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N213WN
-2.0,NK,1468,2024,5,10,5,ABQ,LAS,3,3,599,637,98.0,1.0,-12.0,-21.0,103.0,0.0,0.0,0.0,0.0,20.0,0.0,14.8,35.039976,-106.608925,36.083361,-115.151817,N927NK
8.0,WN,1729,2024,5,10,5,ABQ,DAL,3,3,605,770,105.0,1.0,15.0,2.0,75.0,0.0,11.1,0.0,48.2,19.4,0.0,7.6,35.039976,-106.608925,32.844776,-96.847653,N941WN
13.0,WN,5912,2024,5,10,5,ABQ,DEN,3,3,615,695,80.0,1.0,6.0,4.0,75.0,8.0,11.1,0.0,48.2,6.1,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N249WN
-5.0,WN,114,2024,5,10,5,ABQ,LAS,3,3,635,670,95.0,1.0,-3.0,-8.0,35.0,21.0,11.1,0.0,48.2,18.9,0.0,14.8,35.039976,-106.608925,36.083361,-115.151817,N292WN
26.0,WN,5457,2024,5,10,5,ABQ,HOU,3,3,640,820,120.0,1.0,-4.0,4.0,35.0,21.0,11.1,0.0,48.2,25.0,0.0,24.0,35.039976,-106.608925,29.645336,-95.276812,N947WN
88.0,AA,928,2024,5,10,5,ABQ,DFW,3,3,648,819,111.0,1.0,-5.0,15.0,90.0,47.0,11.1,0.0,48.2,19.4,0.0,14.8,35.039976,-106.608925,32.896801,-97.038002,N976AN
13.0,WN,3713,2024,5,10,5,ABQ,PHX,3,3,685,705,80.0,1.0,-5.0,19.0,85.0,135.0,11.1,0.0,44.6,19.4,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N8708Q
8.0,OO,3714,2024,5,10,5,ABQ,SLC,3,3,704,803,99.0,1.0,2.0,17.0,41.0,127.0,11.1,0.0,44.6,10.0,0.0,5.4,35.039976,-106.608925,40.78886,-111.979866,N263SY
22.0,AA,1670,2024,5,10,5,ABQ,DFW,3,3,720,891,111.0,1.0,23.0,27.0,96.0,21.0,11.1,0.0,48.2,21.1,0.0,18.4,35.039976,-106.608925,32.896801,-97.038002,N966AN
-3.0,OO,3956,2024,5,10,5,ABQ,LAX,3,3,721,797,136.0,1.0,-9.0,-15.0,88.0,43.0,11.1,0.0,48.2,15.0,0.0,9.4,35.039976,-106.608925,33.942501,-118.407997,N264SY
10.0,WN,927,2024,5,10,5,ABQ,DAL,3,3,725,890,105.0,1.0,-4.0,1.0,90.0,43.0,11.1,0.0,48.2,21.7,0.0,13.0,35.039976,-106.608925,32.844776,-96.847653,N8836Q
74.0,WN,142,2024,5,10,5,ABQ,LGB,3,3,740,800,120.0,1.0,79.0,70.0,75.0,53.0,11.1,0.0,48.2,17.8,0.0,0.0,35.039976,-106.608925,33.816523,-118.149891,N7883A
1.0,AA,1352,2024,5,10,5,ABQ,PHX,3,3,740,760,80.0,1.0,-5.0,-6.0,97.0,127.0,11.1,0.0,48.2,18.9,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N809AW
10.0,UA,214,2024,5,10,5,ABQ,ORD,3,3,753,990,177.0,1.0,42.0,22.0,101.0,128.0,11.1,0.0,48.2,15.6,0.0,7.6,35.039976,-106.608925,41.9786,-87.9048,N425UA
-9.0,OO,5002,2024,5,10,5,ABQ,LAX,3,3,767,834,127.0,1.0,-4.0,-18.0,30.0,125.0,11.1,0.0,48.2,15.0,0.0,9.4,35.039976,-106.608925,33.942501,-118.407997,N774SK
0.0,WN,16,2024,5,10,5,ABQ,LAX,3,3,790,855,125.0,1.0,-3.0,-8.0,75.0,117.0,11.1,0.0,40.7,15.0,0.0,11.2,35.039976,-106.608925,33.942501,-118.407997,N440LV
23.0,DL,2154,2024,5,10,5,ABQ,ATL,3,3,792,1100,188.0,1.0,0.0,25.0,107.0,117.0,11.1,0.0,40.7,26.7,0.0,20.5,35.039976,-106.608925,33.6367,-84.428101,N658DL
4.0,WN,3714,2024,5,10,5,ABQ,PHX,3,3,800,815,75.0,1.0,-4.0,-9.0,90.0,140.0,11.1,0.0,40.7,18.3,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N8650F
4.0,UA,250,2024,5,10,5,ABQ,DEN,3,3,815,899,84.0,1.0,-4.0,-6.0,96.0,112.0,11.1,0.0,40.7,7.8,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N435UA
-1.0,WN,984,2024,5,10,5,ABQ,DEN,3,3,815,900,85.0,1.0,-2.0,-9.0,80.0,116.0,11.1,0.0,40.7,8.3,0.0,7.6,35.039976,-106.608925,39.860027,-104.673792,N570WN
98.0,AS,618,2024,5,10,5,ABQ,SEA,3,3,819,954,195.0,1.0,70.0,90.0,95.0,116.0,11.1,0.0,40.7,15.0,0.0,11.2,35.039976,-106.608925,47.447943,-122.310276,N287AK
-6.0,AA,1328,2024,5,10,5,ABQ,ORD,3,3,822,1054,172.0,1.0,5.0,-12.0,109.0,139.0,11.1,0.0,40.7,17.2,0.0,16.6,35.039976,-106.608925,41.9786,-87.9048,N958NN
59.0,WN,5125,2024,5,10,5,ABQ,LAS,3,3,840,875,95.0,1.0,-1.0,-2.0,80.0,129.0,12.2,0.0,42.5,19.4,0.0,25.9,35.039976,-106.608925,36.083361,-115.151817,N468WN
-2.0,OO,4635,2024,5,10,5,ABQ,IAH,3,3,852,1045,133.0,1.0,-1.0,-8.0,86.0,188.0,12.2,0.0,42.5,27.8,0.0,13.0,35.039976,-106.608925,29.9844,-95.3414,N167SY
4.0,WN,855,2024,5,10,5,ABQ,BWI,3,3,870,1225,235.0,1.0,-4.0,-5.0,85.0,188.0,12.2,0.0,42.5,11.7,0.8,22.3,35.039976,-106.608925,39.1754,-76.668297,N427WN
12.0,WN,2863,2024,5,10,5,ABQ,HOU,3,3,870,1055,125.0,1.0,0.0,-2.0,75.0,192.0,12.2,0.0,42.5,29.0,0.0,35.0,35.039976,-106.608925,29.645336,-95.276812,N7824A
-8.0,MQ,3799,2024,5,10,5,ABQ,DFW,3,3,885,1053,108.0,1.0,-5.0,-2.0,43.0,177.0,12.2,0.0,42.5,26.1,0.0,24.1,35.039976,-106.608925,32.896801,-97.038002,N241NN
10.0,WN,6709,2024,5,10,5,ABQ,PHX,3,3,885,905,80.0,1.0,15.0,3.0,40.0,177.0,12.2,0.0,42.5,22.2,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N290WN
22.0,WN,5924,2024,5,10,5,ABQ,DAL,3,3,895,1060,105.0,1.0,-7.0,15.0,35.0,187.0,12.2,0.0,42.5,26.1,0.0,16.6,35.039976,-106.608925,32.844776,-96.847653,N407WN
-4.0,OO,3275,2024,5,10,5,ABQ,PHX,3,3,919,945,86.0,1.0,-4.0,-11.0,74.0,107.0,13.9,0.0,44.6,22.2,0.0,13.0,35.039976,-106.608925,33.435302,-112.005905,N773SK
57.0,OO,5215,2024,5,10,5,ABQ,SFO,3,3,950,1059,169.0,1.0,26.0,6.0,91.0,48.0,13.9,0.0,44.6,18.3,0.0,7.6,35.039976,-106.608925,37.619806,-122.374821,N127SY
7.0,WN,140,2024,5,10,5,ABQ,AUS,3,3,950,1110,100.0,1.0,8.0,-3.0,35.0,105.0,13.9,0.0,44.6,28.3,0.0,14.8,35.039976,-106.608925,30.197535,-97.662015,N933WN
16.0,WN,2665,2024,5,10,5,ABQ,BUR,3,3,960,1025,125.0,1.0,13.0,7.0,75.0,64.0,15.6,0.0,40.7,17.8,0.0,5.4,35.039976,-106.608925,34.202834,-118.35805,N551WN
10.0,DL,1109,2024,5,10,5,ABQ,ATL,3,3,980,1289,189.0,1.0,5.0,10.0,105.0,80.0,15.6,0.0,40.7,27.2,0.0,33.5,35.039976,-106.608925,33.6367,-84.428101,N834DN
11.0,WN,2810,2024,5,10,5,ABQ,MCI,3,3,1015,1190,115.0,1.0,26.0,17.0,40.0,90.0,15.6,0.0,40.7,22.8,0.0,5.4,35.039976,-106.608925,39.301699,-94.713893,N283WN
86.0,WN,2535,2024,5,10,5,ABQ,SAN,3,3,1020,1070,110.0,1.0,73.0,80.0,75.0,37.0,17.8,0.0,38.9,17.8,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N7813P
60.0,AA,9,2024,5,10,5,ABQ,DFW,3,3,1029,1200,111.0,1.0,67.0,65.0,94.0,123.0,17.8,0.0,38.9,27.8,0.0,27.7,35.039976,-106.608925,32.896801,-97.038002,N934NN
24.0,WN,1528,2024,5,10,5,ABQ,DEN,3,3,1040,1120,80.0,1.0,19.0,18.0,75.0,183.0,17.8,0.0,38.9,10.6,0.0,5.4,35.039976,-106.608925,39.860027,-104.673792,N7827A
-4.0,OO,5266,2024,5,10,5,ABQ,IAH,3,3,1050,1243,133.0,1.0,-1.0,-1.0,119.0,191.0,17.8,0.0,38.9,30.0,0.0,22.3,35.039976,-106.608925,29.9844,-95.3414,N205SY
-4.0,OO,3963,2024,5,10,5,ABQ,SLC,3,3,1065,1165,100.0,1.0,-1.0,0.0,44.0,181.0,17.8,0.0,38.9,17.8,0.0,22.3,35.039976,-106.608925,40.78886,-111.979866,N264SY
25.0,WN,3715,2024,5,10,5,ABQ,PHX,3,3,1075,1095,80.0,1.0,31.0,25.0,40.0,181.0,17.8,0.0,38.9,28.9,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N464WN
37.0,WN,2038,2024,5,10,5,ABQ,DAL,3,3,1075,1235,100.0,1.0,32.0,15.0,35.0,206.0,17.8,0.0,38.9,28.3,0.0,20.5,35.039976,-106.608925,32.844776,-96.847653,N960WN
-10.0,OO,3206,2024,5,10,5,ABQ,LAX,3,3,1084,1151,127.0,1.0,-2.0,-15.0,70.0,232.0,19.4,0.0,35.3,15.6,0.0,16.6,35.039976,-106.608925,33.942501,-118.407997,N774SK
7.0,UA,312,2024,5,10,5,ABQ,DEN,3,3,1096,1180,84.0,1.0,-7.0,-11.0,102.0,232.0,19.4,0.0,35.3,11.1,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N14214
-2.0,WN,2874,2024,5,10,5,ABQ,LAS,3,3,1130,1170,100.0,1.0,1.0,-10.0,35.0,69.0,19.4,0.0,35.3,24.4,0.0,5.4,35.039976,-106.608925,36.083361,-115.151817,N7878A
-10.0,AA,1358,2024,5,10,5,ABQ,PHX,3,3,1140,1160,80.0,1.0,-6.0,19.0,152.0,7.0,20.0,0.0,27.7,30.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N809AW
-7.0,OO,3995,2024,5,10,5,ABQ,LAX,3,3,1141,1215,134.0,1.0,-4.0,11.0,164.0,7.0,20.0,0.0,27.7,16.7,0.0,16.6,35.039976,-106.608925,33.942501,-118.407997,N299SY
5.0,AS,655,2024,5,10,5,ABQ,SEA,3,3,1188,1320,192.0,1.0,0.0,9.0,95.0,0.0,20.0,0.0,27.7,26.7,0.0,14.8,35.039976,-106.608925,47.447943,-122.310276,N278AK
-3.0,WN,3716,2024,5,10,5,ABQ,PHX,3,3,1255,1275,80.0,1.0,14.0,13.0,45.0,5.0,22.8,0.0,33.5,31.7,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N8763L
-2.0,NK,2511,2024,5,10,5,ABQ,LAS,3,3,1267,1302,95.0,1.0,-8.0,-27.0,90.0,0.0,21.1,0.0,27.7,26.1,0.0,22.3,35.039976,-106.608925,36.083361,-115.151817,N955NK
31.0,WN,5409,2024,5,10,5,ABQ,LAS,3,3,1315,1350,95.0,1.0,40.0,45.0,45.0,0.0,21.1,0.0,27.7,26.1,0.0,13.0,35.039976,-106.608925,36.083361,-115.151817,N459WN
-5.0,WN,1529,2024,5,10,5,ABQ,DEN,3,3,1315,1395,80.0,1.0,0.0,-13.0,45.0,31.0,21.1,0.0,27.7,13.3,0.0,9.4,35.039976,-106.608925,39.860027,-104.673792,N8722L
-4.0,B6,66,2024,5,10,5,ABQ,JFK,3,3,1428,360,252.0,1.0,6.0,-12.0,96.0,0.0,21.7,0.0,37.1,0.0,0.0,0.0,35.039976,-106.608925,40.639447,-73.779317,N779JB
-10.0,OO,4238,2024,5,10,5,ABR,MSP,2,3,408,479,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N625CA
-3.0,OO,4262,2024,5,10,5,ABR,MSP,2,3,881,951,70.0,1.0,-2.0,-14.0,83.0,0.0,16.7,0.0,25.9,16.7,0.0,20.5,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N604SK
0.0,OO,4165,2024,5,10,5,ABY,ATL,2,3,475,544,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N826SK
-10.0,OO,4176,2024,5,10,5,ABY,ATL,2,3,926,991,65.0,1.0,-3.0,-11.0,80.0,0.0,21.1,0.0,9.4,22.8,0.0,14.8,31.532946,-84.196215,33.6367,-84.428101,N826SK
-12.0,B6,410,2024,5,10,5,ACK,LGA,2,3,968,1044,76.0,1.0,8.0,-3.0,85.0,0.0,11.0,0.0,35.0,11.7,0.0,29.5,41.25310135,-70.06020355,40.777199,-73.872597,N258JB
-7.0,OO,4810,2024,5,10,5,ACT,DFW,2,3,315,371,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N706SK
26.0,OO,4819,2024,5,10,5,ACT,DFW,2,3,648,706,58.0,1.0,-6.0,35.0,92.0,0.0,16.7,0.0,13.0,17.8,0.0,13.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N611SK
3.0,OO,3257,2024,5,10,5,ACT,DFW,2,3,1120,1178,58.0,1.0,-4.0,10.0,38.0,0.0,26.7,0.0,20.5,27.8,0.0,24.1,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N756SK
-5.0,OO,5313,2024,5,10,5,ACV,SFO,2,3,360,438,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N114SY
-6.0,OO,5966,2024,5,10,5,ACV,DEN,2,3,775,996,161.0,1.0,-6.0,-15.0,48.0,0.0,9.4,0.0,0.0,9.4,0.0,7.6,40.978101,-124.109,39.860027,-104.673792,N791SK
62.0,OO,4655,2024,5,10,5,ACV,SFO,2,3,845,923,78.0,1.0,-5.0,-16.0,83.0,0.0,10.0,0.0,5.4,16.1,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N609UX
-5.0,OO,5341,2024,5,10,5,ACV,LAX,2,3,949,1060,111.0,1.0,19.0,8.0,104.0,0.0,16.1,0.0,0.0,15.6,0.0,7.6,40.978101,-124.109,33.942501,-118.407997,N213SY
-5.0,NK,342,2024,5,10,5,ACY,RSW,2,3,330,487,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.534685,-81.752816,N682NK
-9.0,NK,1654,2024,5,10,5,ACY,PBI,2,3,345,495,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,26.683201,-80.095596,N696NK
-9.0,NK,3998,2024,5,10,5,ACY,MCO,2,3,360,508,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N634NK
17.0,NK,700,2024,5,10,5,ACY,TPA,2,3,596,745,149.0,1.0,-3.0,-9.0,50.0,0.0,0.0,0.0,0.0,26.1,0.0,22.3,39.456201,-74.577511,27.9755,-82.533203,N986NK
124.0,NK,317,2024,5,10,5,ACY,FLL,2,3,699,860,161.0,1.0,-8.0,-15.0,125.0,0.0,11.1,1.8,22.3,30.0,0.0,13.0,39.456201,-74.577511,26.072599,-80.152702,N659NK
-6.0,NK,1670,2024,5,10,5,ACY,MCO,2,3,749,897,148.0,1.0,-7.0,-23.0,90.0,124.0,10.6,0.0,24.1,27.2,0.0,22.3,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N696NK
58.0,NK,3932,2024,5,10,5,ACY,MCO,2,3,809,957,148.0,1.0,8.0,11.0,129.0,0.0,10.6,0.5,31.7,28.9,0.0,18.4,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N623NK
102.0,NK,1682,2024,5,10,5,ACY,MYR,2,3,1198,1282,84.0,1.0,101.0,103.0,50.0,0.0,10.6,0.3,20.5,24.4,0.0,25.9,39.456201,-74.577511,33.679699,-78.928299,N623NK
1.0,AS,196,2024,5,10,5,ADQ,ANC,2,3,440,497,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N585AS
14.0,AS,88,2024,5,10,5,ADQ,ANC,2,3,908,964,56.0,1.0,11.0,13.0,96.0,0.0,2.8,0.3,20.5,2.8,0.0,7.6,57.75,-152.4940033,61.179004,-149.992561,N525AS
76.0,OO,3189,2024,5,10,5,AEX,DFW,2,3,349,437,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N726SK
-6.0,9E,5176,2024,5,10,5,AEX,ATL,2,3,379,545,106.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,33.6367,-84.428101,N655CA
-10.0,OO,3287,2024,5,10,5,AEX,DFW,2,3,633,718,85.0,1.0,-6.0,-25.0,30.0,0.0,21.1,0.0,7.6,17.8,0.0,13.0,31.325828,-92.546702,32.896801,-97.038002,N710EV
9.0,9E,5184,2024,5,10,5,AEX,ATL,2,3,960,1125,105.0,1.0,20.0,25.0,92.0,0.0,26.7,0.0,7.6,26.7,0.0,20.5,31.325828,-92.546702,33.6367,-84.428101,N655CA
6.0,OO,3284,2024,5,10,5,AEX,DFW,2,3,1105,1190,85.0,1.0,-4.0,-10.0,70.0,0.0,27.8,0.0,14.8,27.8,0.0,24.1,31.325828,-92.546702,32.896801,-97.038002,N748SK
