DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-3.0,WN,2996,2024,9,15,7,ABQ,MDW,3,3,360,580,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,41.785999,-87.752403,N8862Q
-6.0,AA,589,2024,9,15,7,ABQ,PHX,3,3,360,382,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N914NN
91.0,WN,875,2024,9,15,7,ABQ,PHX,3,3,375,395,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N480WN
-4.0,WN,1483,2024,9,15,7,ABQ,LAS,3,3,390,425,95.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N8901Q
113.0,DL,2904,2024,9,15,7,ABQ,MSP,3,3,405,619,154.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,21.1,0.0,5.4,35.039976,-106.608925,44.880081,-93.221741,N837DN
-2.0,WN,1400,2024,9,15,7,ABQ,HOU,3,3,410,595,125.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,29.645336,-95.276812,N8635F
-1.0,MQ,3480,2024,9,15,7,ABQ,ORD,3,3,420,661,181.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,20.0,0.0,7.6,35.039976,-106.608925,41.9786,-87.9048,N763CC
-1.0,WN,2585,2024,9,15,7,ABQ,SAN,3,3,425,480,115.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N238WN
-10.0,OO,4867,2024,9,15,7,ABQ,LAX,3,3,425,495,130.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N740EV
-5.0,UA,2014,2024,9,15,7,ABQ,DEN,3,3,430,513,83.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N37413
-3.0,DL,1688,2024,9,15,7,ABQ,ATL,3,3,435,735,180.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,21.7,0.0,18.4,35.039976,-106.608925,33.6367,-84.428101,N883DN
-2.0,WN,3578,2024,9,15,7,ABQ,LAX,3,3,440,500,120.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N295WN
-4.0,UA,583,2024,9,15,7,ABQ,ORD,3,3,480,717,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.6,35.039976,-106.608925,41.9786,-87.9048,N12216
-3.0,UA,462,2024,9,15,7,ABQ,IAH,3,3,489,675,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,35.039976,-106.608925,29.9844,-95.3414,N17314
-4.0,AA,709,2024,9,15,7,ABQ,DFW,3,3,498,668,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,16.6,35.039976,-106.608925,32.896801,-97.038002,N907NN
-14.0,OO,4813,2024,9,15,7,ABQ,PHX,3,3,530,559,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N521SY
3.0,WN,4751,2024,9,15,7,ABQ,LAS,3,3,590,625,95.0,1.0,-7.0,-9.0,45.0,0.0,0.0,0.0,0.0,27.8,0.0,7.6,35.039976,-106.608925,36.083361,-115.151817,N8842L
33.0,WN,609,2024,9,15,7,ABQ,DEN,3,3,595,675,80.0,1.0,36.0,28.0,35.0,3.0,0.0,0.0,0.0,16.1,0.0,14.8,35.039976,-106.608925,39.860027,-104.673792,N273WN
-5.0,AA,928,2024,9,15,7,ABQ,DFW,3,3,596,767,111.0,1.0,-7.0,-27.0,50.0,36.0,0.0,0.0,0.0,23.3,0.0,11.2,35.039976,-106.608925,32.896801,-97.038002,N810NN
0.0,WN,2084,2024,9,15,7,ABQ,HOU,3,3,625,805,120.0,1.0,8.0,-5.0,75.0,36.0,20.6,0.0,0.0,27.0,0.0,7.0,35.039976,-106.608925,29.645336,-95.276812,N408WN
-4.0,WN,4593,2024,9,15,7,ABQ,DAL,3,3,645,810,105.0,1.0,-3.0,-17.0,35.0,36.0,20.6,0.0,0.0,23.9,0.0,11.2,35.039976,-106.608925,32.844776,-96.847653,N925WN
-8.0,OO,5834,2024,9,15,7,ABQ,DEN,3,3,655,745,90.0,1.0,-10.0,-12.0,115.0,36.0,20.6,0.0,0.0,15.0,0.0,14.8,35.039976,-106.608925,39.860027,-104.673792,N613UX
-2.0,WN,1052,2024,9,15,7,ABQ,AUS,3,3,655,820,105.0,1.0,-4.0,-7.0,45.0,36.0,20.6,0.0,0.0,24.4,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N8503A
5.0,DL,1004,2024,9,15,7,ABQ,ATL,3,3,671,972,181.0,1.0,0.0,0.0,106.0,0.0,21.7,0.0,5.4,23.3,0.0,24.1,35.039976,-106.608925,33.6367,-84.428101,N844DN
-5.0,AA,1670,2024,9,15,7,ABQ,DFW,3,3,700,871,111.0,1.0,-2.0,-12.0,90.0,5.0,21.7,0.0,5.4,26.1,0.0,13.0,35.039976,-106.608925,32.896801,-97.038002,N809NN
-1.0,WN,915,2024,9,15,7,ABQ,DEN,3,3,710,790,80.0,1.0,-5.0,-21.0,35.0,5.0,21.7,0.0,5.4,15.6,0.0,16.6,35.039976,-106.608925,39.860027,-104.673792,N288WN
-8.0,OO,3977,2024,9,15,7,ABQ,SLC,3,3,730,833,103.0,1.0,-14.0,-26.0,80.0,5.0,19.4,0.0,7.6,19.4,0.0,22.3,35.039976,-106.608925,40.78886,-111.979866,N286SY
-5.0,OO,3786,2024,9,15,7,ABQ,LAX,3,3,735,805,130.0,1.0,-3.0,-13.0,82.0,5.0,19.4,0.0,7.6,18.9,0.0,5.4,35.039976,-106.608925,33.942501,-118.407997,N300SY
12.0,WN,3650,2024,9,15,7,ABQ,BUR,3,3,735,795,120.0,1.0,-5.0,2.0,75.0,5.0,19.4,0.0,7.6,17.2,0.0,0.0,35.039976,-106.608925,34.202834,-118.35805,N551WN
-6.0,MQ,3486,2024,9,15,7,ABQ,PHX,3,3,740,763,83.0,1.0,-6.0,-21.0,94.0,17.0,19.4,0.0,7.6,30.6,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N268NN
4.0,OO,6289,2024,9,15,7,ABQ,LAX,3,3,752,825,133.0,1.0,26.0,13.0,73.0,12.0,19.4,0.0,7.6,18.9,0.0,5.4,35.039976,-106.608925,33.942501,-118.407997,N730EV
21.0,WN,1971,2024,9,15,7,ABQ,PHX,3,3,765,785,80.0,1.0,36.0,20.0,35.0,16.0,19.4,0.0,7.6,30.0,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N415WN
13.0,WN,4223,2024,9,15,7,ABQ,OAK,3,3,765,850,145.0,1.0,-2.0,-23.0,45.0,37.0,19.4,0.0,7.6,15.0,0.0,24.1,35.039976,-106.608925,37.720085,-122.221184,N8655D
20.0,UA,276,2024,9,15,7,ABQ,ORD,3,3,766,1003,177.0,1.0,-9.0,-23.0,130.0,50.0,19.4,0.0,7.6,27.8,0.0,5.4,35.039976,-106.608925,41.9786,-87.9048,N24715
8.0,WN,4765,2024,9,15,7,ABQ,LAS,3,3,770,810,100.0,1.0,4.0,-6.0,45.0,70.0,19.4,0.0,7.6,25.6,0.0,9.4,35.039976,-106.608925,36.083361,-115.151817,N8890Q
-9.0,AA,1328,2024,9,15,7,ABQ,ORD,3,3,793,1031,178.0,1.0,-4.0,-28.0,95.0,78.0,21.1,0.0,5.4,29.4,0.0,5.4,35.039976,-106.608925,41.9786,-87.9048,N871NN
-2.0,WN,4851,2024,9,15,7,ABQ,MCI,3,3,800,975,115.0,1.0,0.0,-2.0,85.0,78.0,21.1,0.0,5.4,27.2,0.0,18.4,35.039976,-106.608925,39.301699,-94.713893,N8633A
10.0,UA,250,2024,9,15,7,ABQ,DEN,3,3,817,900,83.0,1.0,10.0,18.0,102.0,66.0,21.1,0.0,5.4,19.4,0.0,14.8,35.039976,-106.608925,39.860027,-104.673792,N16234
16.0,WN,3823,2024,9,15,7,ABQ,LGB,3,3,830,890,120.0,1.0,2.0,10.0,35.0,76.0,21.1,0.0,5.4,19.4,0.0,5.4,35.039976,-106.608925,33.816523,-118.149891,N939WN
28.0,WN,2234,2024,9,15,7,ABQ,DAL,3,3,850,1015,105.0,1.0,20.0,26.0,75.0,26.0,21.1,0.0,5.4,28.3,0.0,13.0,35.039976,-106.608925,32.844776,-96.847653,N558WN
14.0,WN,2491,2024,9,15,7,ABQ,BWI,3,3,865,1205,220.0,1.0,-5.0,-4.0,85.0,54.0,21.1,0.0,5.4,28.9,0.0,24.1,35.039976,-106.608925,39.1754,-76.668297,N8662F
17.0,MQ,3777,2024,9,15,7,ABQ,DFW,3,3,879,1047,108.0,1.0,23.0,15.0,30.0,68.0,21.1,0.0,5.4,30.6,0.0,9.4,35.039976,-106.608925,32.896801,-97.038002,N215NN
27.0,AS,618,2024,9,15,7,ABQ,SEA,3,3,899,1034,195.0,1.0,23.0,34.0,114.0,75.0,21.1,0.0,5.4,12.8,0.0,7.6,35.039976,-106.608925,47.447943,-122.310276,N964AK
-8.0,AA,3024,2024,9,15,7,ABQ,PHX,3,3,945,969,84.0,1.0,-9.0,-8.0,91.0,58.0,22.2,0.0,7.6,32.8,0.0,9.4,35.039976,-106.608925,33.435302,-112.005905,N963NN
5.0,UA,325,2024,9,15,7,ABQ,SFO,3,3,950,1042,152.0,1.0,59.0,62.0,191.0,44.0,22.2,0.0,7.6,14.4,0.0,16.6,35.039976,-106.608925,37.619806,-122.374821,N892UA
0.0,WN,3529,2024,9,15,7,ABQ,MDW,3,3,960,1180,160.0,1.0,1.0,-13.0,85.0,5.0,22.8,0.0,11.2,30.6,0.0,16.6,35.039976,-106.608925,41.785999,-87.752403,N8675A
7.0,WN,1768,2024,9,15,7,ABQ,HOU,3,3,990,1175,125.0,1.0,-1.0,5.0,85.0,5.0,22.8,0.0,11.2,33.0,0.0,9.0,35.039976,-106.608925,29.645336,-95.276812,N8885
12.0,DL,1109,2024,9,15,7,ABQ,ATL,3,3,993,1299,186.0,1.0,18.0,10.0,106.0,12.0,22.8,0.0,11.2,25.6,0.0,22.3,35.039976,-106.608925,33.6367,-84.428101,N827DN
9.0,WN,187,2024,9,15,7,ABQ,PHX,3,3,1015,1035,80.0,1.0,4.0,10.0,45.0,24.0,22.8,0.0,11.2,34.4,0.0,11.2,35.039976,-106.608925,33.435302,-112.005905,N8607M
84.0,WN,647,2024,9,15,7,ABQ,DEN,3,3,1015,1100,85.0,1.0,-6.0,-5.0,45.0,33.0,22.8,0.0,11.2,28.3,0.0,7.6,35.039976,-106.608925,39.860027,-104.673792,N8637A
12.0,AA,9,2024,9,15,7,ABQ,DFW,3,3,1022,1194,112.0,1.0,16.0,14.0,90.0,112.0,23.9,0.0,9.4,33.3,0.0,13.0,35.039976,-106.608925,32.896801,-97.038002,N342PM
45.0,OO,4648,2024,9,15,7,ABQ,IAH,3,3,1030,1225,135.0,1.0,66.0,70.0,152.0,124.0,23.9,0.0,9.4,35.0,0.0,9.4,35.039976,-106.608925,29.9844,-95.3414,N148SY
1.0,WN,2410,2024,9,15,7,ABQ,AUS,3,3,1050,1215,105.0,1.0,-2.0,-8.0,75.0,169.0,23.9,0.0,9.4,35.6,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N218WN
30.0,WN,762,2024,9,15,7,ABQ,LAS,3,3,1050,1085,95.0,1.0,-5.0,24.0,85.0,170.0,23.9,0.0,9.4,31.7,0.0,13.0,35.039976,-106.608925,36.083361,-115.151817,N8932Q
-10.0,NK,2906,2024,9,15,7,ABQ,LAS,3,3,1056,1094,98.0,1.0,-3.0,-1.0,93.0,200.0,23.9,0.0,9.4,31.7,0.0,13.0,35.039976,-106.608925,36.083361,-115.151817,N978NK
-10.0,OO,3999,2024,9,15,7,ABQ,SLC,3,3,1065,1167,102.0,1.0,-5.0,-15.0,89.0,200.0,23.9,0.0,9.4,29.4,0.0,25.9,35.039976,-106.608925,40.78886,-111.979866,N282SY
7.0,WN,1370,2024,9,15,7,ABQ,DAL,3,3,1075,1240,105.0,1.0,14.0,5.0,35.0,181.0,23.9,0.0,9.4,32.8,0.0,9.4,35.039976,-106.608925,32.844776,-96.847653,N456WN
-3.0,OO,4727,2024,9,15,7,ABQ,DEN,3,3,1080,1170,90.0,1.0,1.0,1.0,86.0,95.0,27.8,0.0,7.6,30.6,0.0,5.4,35.039976,-106.608925,39.860027,-104.673792,N131SY
-6.0,OO,3720,2024,9,15,7,ABQ,LAX,3,3,1135,1209,134.0,1.0,-9.0,-17.0,43.0,7.0,27.8,0.0,7.6,22.2,0.0,20.5,35.039976,-106.608925,33.942501,-118.407997,N264SY
-8.0,OO,4863,2024,9,15,7,ABQ,PHX,3,3,1146,1176,90.0,1.0,0.0,-7.0,70.0,0.0,29.4,0.0,5.4,38.3,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N516SY
124.0,WN,3385,2024,9,15,7,ABQ,DEN,3,3,1150,1235,85.0,1.0,45.0,25.0,75.0,0.0,29.4,0.0,5.4,31.7,0.0,7.6,35.039976,-106.608925,39.860027,-104.673792,N465WN
15.0,WN,1159,2024,9,15,7,ABQ,LAX,3,3,1165,1225,120.0,1.0,18.0,12.0,75.0,124.0,29.4,0.0,5.4,22.2,0.0,20.5,35.039976,-106.608925,33.942501,-118.407997,N401WN
7.0,WN,4612,2024,9,15,7,ABQ,SAN,3,3,1175,1225,110.0,1.0,6.0,4.0,35.0,139.0,29.4,0.0,5.4,21.1,0.0,14.8,35.039976,-106.608925,32.733601,-117.190002,N556WN
143.0,WN,2289,2024,9,15,7,ABQ,LAS,3,3,1185,1220,95.0,1.0,139.0,136.0,35.0,146.0,29.4,0.0,5.4,35.0,0.0,9.4,35.039976,-106.608925,36.083361,-115.151817,N931WN
29.0,WN,2106,2024,9,15,7,ABQ,PHX,3,3,1245,1265,80.0,1.0,44.0,32.0,35.0,165.0,29.4,0.0,16.6,39.4,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N235WN
-5.0,B6,66,2024,9,15,7,ABQ,JFK,3,3,1432,359,247.0,1.0,13.0,-16.0,50.0,0.0,27.8,0.0,9.4,0.0,0.0,0.0,35.039976,-106.608925,40.639447,-73.779317,N564JB
-5.0,OO,4238,2024,9,15,7,ABR,MSP,2,3,405,483,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N603SK
-3.0,OO,4262,2024,9,15,7,ABR,MSP,2,3,1072,1149,77.0,1.0,-5.0,-7.0,40.0,0.0,25.6,0.0,13.0,29.4,0.0,16.6,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N767SK
-10.0,OO,3939,2024,9,15,7,ABY,ATL,2,3,480,545,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N712SK
-4.0,OO,3965,2024,9,15,7,ABY,ATL,2,3,931,995,64.0,1.0,-4.0,-1.0,80.0,0.0,24.4,0.0,14.8,23.3,0.0,24.1,31.532946,-84.196215,33.6367,-84.428101,N549CA
-11.0,B6,2493,2024,9,15,7,ACK,DCA,2,3,635,729,94.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,19.4,0.0,13.0,41.25310135,-70.06020355,38.8521,-77.037697,N266JB
-13.0,B6,1210,2024,9,15,7,ACK,LGA,2,3,700,776,76.0,1.0,-10.0,-22.0,85.0,0.0,18.0,0.0,15.0,20.6,0.0,14.8,41.25310135,-70.06020355,40.777199,-73.872597,N279JB
-7.0,B6,1351,2024,9,15,7,ACK,BOS,2,3,860,913,53.0,1.0,-6.0,-14.0,85.0,0.0,22.0,0.0,22.0,21.7,0.0,7.6,41.25310135,-70.06020355,42.36197,-71.0079,N317JB
-4.0,B6,192,2024,9,15,7,ACK,JFK,2,3,1037,1112,75.0,1.0,3.0,-7.0,95.0,0.0,22.0,0.0,19.0,26.7,0.0,20.5,41.25310135,-70.06020355,40.639447,-73.779317,N3115J
-14.0,B6,2122,2024,9,15,7,ACK,HPN,2,2,1109,1169,60.0,1.0,-11.0,-20.0,85.0,0.0,21.0,0.0,13.0,24.4,0.0,14.8,41.25310135,-70.06020355,41.06700134277344,-73.70760345458984,N307JB
-10.0,OO,6252,2024,9,15,7,ACT,DFW,2,3,305,365,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N752SK
-5.0,OO,6193,2024,9,15,7,ACT,DFW,2,3,624,689,65.0,1.0,-10.0,-7.0,70.0,0.0,24.4,0.0,9.4,23.9,0.0,16.6,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N761ND
-11.0,OO,4925,2024,9,15,7,ACT,DFW,2,3,1106,1165,59.0,1.0,-4.0,-6.0,93.0,0.0,35.6,0.0,7.6,33.3,0.0,13.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N751SK
-10.0,OO,4691,2024,9,15,7,ACV,DEN,2,3,315,539,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,39.860027,-104.673792,N204SY
97.0,OO,5313,2024,9,15,7,ACV,SFO,2,3,375,451,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N149SY
-11.0,OO,4655,2024,9,15,7,ACV,SFO,2,3,855,930,75.0,1.0,30.0,35.0,261.0,0.0,12.8,0.0,0.0,13.3,0.0,24.1,40.978101,-124.109,37.619806,-122.374821,N109SY
-3.0,OO,5341,2024,9,15,7,ACV,LAX,2,3,933,1050,117.0,1.0,-6.0,-15.0,81.0,0.0,12.8,0.0,9.4,20.0,0.0,9.4,40.978101,-124.109,33.942501,-118.407997,N78361
-8.0,OO,4654,2024,9,15,7,ACV,SFO,2,3,1100,1175,75.0,1.0,-5.0,-2.0,83.0,0.0,16.7,0.0,20.5,14.4,0.0,31.7,40.978101,-124.109,37.619806,-122.374821,N163SY
-6.0,NK,3998,2024,9,15,7,ACY,MCO,2,3,345,492,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N991NK
-8.0,NK,263,2024,9,15,7,ACY,MYR,2,3,360,453,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,33.679699,-78.928299,N693NK
-3.0,NK,701,2024,9,15,7,ACY,PBI,2,3,569,730,161.0,1.0,-14.0,-5.0,90.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,39.456201,-74.577511,26.683201,-80.095596,N620NK
-9.0,NK,317,2024,9,15,7,ACY,FLL,2,3,696,861,165.0,1.0,-8.0,-13.0,100.0,0.0,15.6,0.0,5.4,30.6,0.0,13.0,39.456201,-74.577511,26.072599,-80.152702,N673NK
-3.0,NK,3731,2024,9,15,7,ACY,TPA,2,3,924,1080,156.0,1.0,-5.0,-13.0,90.0,0.0,25.0,0.0,25.9,31.1,0.0,9.4,39.456201,-74.577511,27.9755,-82.533203,N961NK
-8.0,NK,706,2024,9,15,7,ACY,MCO,2,3,981,1135,154.0,1.0,-9.0,-14.0,90.0,0.0,25.0,0.0,25.9,31.0,0.0,0.0,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N620NK
-10.0,NK,267,2024,9,15,7,ACY,RSW,2,3,1107,1269,162.0,1.0,-9.0,-12.0,90.0,0.0,25.6,0.0,24.1,31.1,0.0,11.2,39.456201,-74.577511,26.534685,-81.752816,N605NK
7.0,OO,6310,2024,9,15,7,AEX,DFW,2,3,343,429,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N773SK
124.0,9E,5162,2024,9,15,7,AEX,ATL,2,3,360,527,107.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,33.6367,-84.428101,N340CA
