DEP_DELAY,OP_CARRIER,OP_CARRIER_FL_NUM,FL_YEAR,FL_MONTH,FL_DAY,FL_WEEK,ORIGIN_INDEX,DEST_INDEX,ORIGIN_TIER,DEST_TIER,CRS_DEP_TIME_MIN,CRS_ARR_TIME_MIN,CRS_ELAPSED_TIME,FLIGHTS,PREV_DEP_DELAY,PREV_ARR_DELAY,PREV_TIME_GAP,ORIGIN_CUM_DELAY_2H,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE,TAIL_NUM
-13.0,AA,2335,2024,11,10,7,ABQ,DFW,3,3,361,532,111.0,1.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N995NN
-3.0,AA,626,2024,11,10,7,ABQ,PHX,3,3,365,459,94.0,1.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N773XF
1.0,WN,626,2024,11,10,7,ABQ,OAK,3,3,375,480,165.0,1.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,37.720085,-122.221184,N481WN
-4.0,WN,1312,2024,11,10,7,ABQ,HOU,3,3,390,580,130.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,29.645336,-95.276812,N268WN
-7.0,WN,1202,2024,11,10,7,ABQ,MDW,3,3,410,635,165.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,10.6,0.0,7.6,35.039976,-106.608925,41.785999,-87.752403,N8884Q
-4.0,OO,4867,2024,11,10,7,ABQ,LAX,3,3,420,501,141.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N517SY
-1.0,UA,2014,2024,11,10,7,ABQ,DEN,3,3,420,513,93.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,39.860027,-104.673792,N69888
16.0,AS,655,2024,11,10,7,ABQ,SEA,3,3,420,564,204.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,47.447943,-122.310276,N921AK
-9.0,WN,2118,2024,11,10,7,ABQ,AUS,3,3,425,595,110.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,30.197535,-97.662015,N425LV
-7.0,DL,2904,2024,11,10,7,ABQ,MSP,3,3,435,642,147.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,8.3,0.0,9.4,35.039976,-106.608925,44.880081,-93.221741,N808DN
1.0,DL,1688,2024,11,10,7,ABQ,ATL,3,3,435,732,177.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,16.7,0.0,11.2,35.039976,-106.608925,33.6367,-84.428101,N890DN
-1.0,WN,1070,2024,11,10,7,ABQ,LAS,3,3,440,485,105.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N7843A
-7.0,UA,462,2024,11,10,7,ABQ,IAH,3,3,480,669,129.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,21.7,0.0,11.2,35.039976,-106.608925,29.9844,-95.3414,N17264
-9.0,AA,1211,2024,11,10,7,ABQ,DFW,3,3,500,671,111.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.7,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N835NN
-6.0,MQ,3348,2024,11,10,7,ABQ,PHX,3,3,535,623,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N272NN
-4.0,WN,4982,2024,11,10,7,ABQ,SAN,3,3,590,645,115.0,1.0,-4.0,6.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,35.039976,-106.608925,32.733601,-117.190002,N264LV
-3.0,WN,2729,2024,11,10,7,ABQ,LAS,3,3,610,650,100.0,1.0,0.0,-8.0,85.0,0.0,1.7,0.0,5.4,8.9,0.0,11.2,35.039976,-106.608925,36.083361,-115.151817,N8652B
-9.0,AA,1209,2024,11,10,7,ABQ,DFW,3,3,620,788,108.0,1.0,-7.0,-13.0,96.0,0.0,1.7,0.0,5.4,10.6,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N909AN
-3.0,WN,1950,2024,11,10,7,ABQ,PHX,3,3,640,720,80.0,1.0,-6.0,-16.0,35.0,0.0,1.7,0.0,5.4,12.2,0.0,7.6,35.039976,-106.608925,33.435302,-112.005905,N7724A
6.0,WN,3417,2024,11,10,7,ABQ,DAL,3,3,645,805,100.0,1.0,6.0,-5.0,35.0,0.0,1.7,0.0,5.4,11.1,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N906WN
-4.0,OO,5834,2024,11,10,7,ABQ,DEN,3,3,655,744,89.0,1.0,3.0,-3.0,115.0,6.0,1.7,0.0,5.4,3.9,0.0,25.9,35.039976,-106.608925,39.860027,-104.673792,N143SY
10.0,WN,3388,2024,11,10,7,ABQ,HOU,3,3,660,840,120.0,1.0,12.0,3.0,95.0,6.0,1.1,0.0,0.0,24.0,0.9,11.0,35.039976,-106.608925,29.645336,-95.276812,N8665D
8.0,WN,569,2024,11,10,7,ABQ,DEN,3,3,665,750,85.0,1.0,1.0,-7.0,75.0,16.0,1.1,0.0,0.0,3.9,0.0,25.9,35.039976,-106.608925,39.860027,-104.673792,N287WN
-7.0,OO,6516,2024,11,10,7,ABQ,PHX,3,3,706,795,89.0,1.0,-10.0,-20.0,35.0,24.0,1.1,0.0,0.0,11.7,0.0,7.6,35.039976,-106.608925,33.435302,-112.005905,N511SY
-2.0,WN,3101,2024,11,10,7,ABQ,LGB,3,3,730,790,120.0,1.0,-3.0,-9.0,75.0,18.0,1.1,0.0,5.4,10.6,0.0,0.0,35.039976,-106.608925,33.816523,-118.149891,N449WN
-8.0,AA,1231,2024,11,10,7,ABQ,DFW,3,3,730,898,108.0,1.0,-6.0,-31.0,94.0,18.0,1.1,0.0,5.4,13.9,0.0,0.0,35.039976,-106.608925,32.896801,-97.038002,N800NN
-8.0,OO,3651,2024,11,10,7,ABQ,SLC,3,3,745,850,105.0,1.0,-8.0,-12.0,83.0,8.0,1.1,0.0,5.4,1.1,0.0,13.0,35.039976,-106.608925,40.78886,-111.979866,N250SY
-1.0,WN,1463,2024,11,10,7,ABQ,PHX,3,3,745,825,80.0,1.0,-2.0,-5.0,75.0,8.0,1.1,0.0,5.4,11.7,0.0,7.6,35.039976,-106.608925,33.435302,-112.005905,N463WN
-7.0,MQ,3973,2024,11,10,7,ABQ,ORD,3,3,765,998,173.0,1.0,-4.0,-19.0,35.0,0.0,1.1,0.0,5.4,13.3,0.0,22.3,35.039976,-106.608925,41.9786,-87.9048,N253NN
-7.0,UA,1576,2024,11,10,7,ABQ,ORD,3,3,770,1002,172.0,1.0,-5.0,-22.0,105.0,0.0,1.1,0.0,5.4,13.3,0.0,22.3,35.039976,-106.608925,41.9786,-87.9048,N836UA
-10.0,OO,4874,2024,11,10,7,ABQ,LAX,3,3,775,843,128.0,1.0,-6.0,-19.0,37.0,0.0,1.1,0.0,5.4,10.0,0.0,0.0,35.039976,-106.608925,33.942501,-118.407997,N770SK
0.0,WN,931,2024,11,10,7,ABQ,DAL,3,3,790,950,100.0,1.0,-4.0,-13.0,75.0,0.0,0.6,0.0,7.6,16.7,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N456WN
60.0,UA,250,2024,11,10,7,ABQ,DEN,3,3,815,898,83.0,1.0,10.0,3.0,97.0,0.0,0.6,0.0,7.6,3.9,0.0,24.1,35.039976,-106.608925,39.860027,-104.673792,N498UA
1.0,WN,4096,2024,11,10,7,ABQ,DEN,3,3,825,910,85.0,1.0,-2.0,-7.0,90.0,60.0,0.6,0.0,7.6,5.6,0.0,33.5,35.039976,-106.608925,39.860027,-104.673792,N8909L
-8.0,MQ,3953,2024,11,10,7,ABQ,DFW,3,3,834,999,105.0,1.0,-3.0,-16.0,32.0,61.0,0.6,0.0,7.6,19.4,0.0,9.4,35.039976,-106.608925,32.896801,-97.038002,N286NN
3.0,DL,1004,2024,11,10,7,ABQ,ATL,3,3,840,1137,177.0,1.0,-3.0,17.0,154.0,61.0,0.0,0.0,11.2,14.4,0.0,9.4,35.039976,-106.608925,33.6367,-84.428101,N803DN
-3.0,WN,3344,2024,11,10,7,ABQ,MCI,3,3,855,1025,110.0,1.0,-1.0,-7.0,85.0,64.0,0.0,0.0,11.2,13.3,0.0,18.4,35.039976,-106.608925,39.301699,-94.713893,N8756S
8.0,WN,458,2024,11,10,7,ABQ,BUR,3,3,865,930,125.0,1.0,3.0,-2.0,75.0,64.0,0.0,0.0,11.2,9.4,0.0,0.0,35.039976,-106.608925,34.202834,-118.35805,N281WN
-7.0,OO,3658,2024,11,10,7,ABQ,LAX,3,3,905,974,129.0,1.0,-5.0,-16.0,186.0,11.0,1.7,0.0,7.6,15.0,0.0,7.6,35.039976,-106.608925,33.942501,-118.407997,N312SY
-14.0,AA,3136,2024,11,10,7,ABQ,PHX,3,3,917,1010,93.0,1.0,-7.0,-16.0,85.0,11.0,1.7,0.0,7.6,16.1,0.0,9.4,35.039976,-106.608925,33.435302,-112.005905,N806AW
-1.0,WN,5057,2024,11,10,7,ABQ,LAS,3,3,920,960,100.0,1.0,-3.0,-6.0,90.0,11.0,1.7,0.0,7.6,11.1,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N8677A
0.0,WN,1566,2024,11,10,7,ABQ,DAL,3,3,935,1095,100.0,1.0,2.0,-7.0,35.0,8.0,1.7,0.0,7.6,23.3,0.0,0.0,35.039976,-106.608925,32.844776,-96.847653,N967WN
7.0,WN,3270,2024,11,10,7,ABQ,BWI,3,3,950,1285,215.0,1.0,7.0,-3.0,45.0,0.0,1.7,0.0,7.6,15.0,0.0,14.8,35.039976,-106.608925,39.1754,-76.668297,N8846Q
-2.0,WN,4260,2024,11,10,7,ABQ,PHX,3,3,960,1045,85.0,1.0,-3.0,-7.0,95.0,7.0,4.4,0.0,9.4,20.0,0.0,9.4,35.039976,-106.608925,33.435302,-112.005905,N8792Q
9.0,WN,3440,2024,11,10,7,ABQ,HOU,3,3,985,1165,120.0,1.0,-5.0,-4.0,75.0,7.0,4.4,0.0,9.4,27.0,0.0,17.0,35.039976,-106.608925,29.645336,-95.276812,N917WN
72.0,UA,325,2024,11,10,7,ABQ,SFO,3,3,991,1087,156.0,1.0,62.0,51.0,102.0,16.0,4.4,0.0,9.4,13.9,0.0,7.6,35.039976,-106.608925,37.619806,-122.374821,N77525
0.0,AS,618,2024,11,10,7,ABQ,SEA,3,3,1002,1138,196.0,1.0,-10.0,1.0,95.0,88.0,4.4,0.0,9.4,10.6,0.0,5.4,35.039976,-106.608925,47.447943,-122.310276,N263AK
-2.0,AA,9,2024,11,10,7,ABQ,DFW,3,3,1008,1176,108.0,1.0,11.0,4.0,93.0,88.0,4.4,0.0,9.4,25.0,0.0,5.4,35.039976,-106.608925,32.896801,-97.038002,N906AN
-10.0,NK,2906,2024,11,10,7,ABQ,LAS,3,3,1025,1065,100.0,1.0,-10.0,-15.0,95.0,81.0,6.1,0.0,7.6,13.9,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N604NK
5.0,WN,3203,2024,11,10,7,ABQ,AUS,3,3,1040,1200,100.0,1.0,-5.0,-14.0,75.0,81.0,6.1,0.0,7.6,30.0,0.0,9.4,35.039976,-106.608925,30.197535,-97.662015,N945WN
29.0,WN,5132,2024,11,10,7,ABQ,LAS,3,3,1070,1110,100.0,1.0,33.0,31.0,35.0,77.0,6.1,0.0,7.6,16.1,0.0,0.0,35.039976,-106.608925,36.083361,-115.151817,N941WN
-5.0,WN,3809,2024,11,10,7,ABQ,PHX,3,3,1080,1160,80.0,1.0,-3.0,-11.0,75.0,34.0,7.8,0.0,9.4,23.9,0.0,0.0,35.039976,-106.608925,33.435302,-112.005905,N467WN
-9.0,OO,5950,2024,11,10,7,ABQ,DEN,3,3,1081,1170,89.0,1.0,-3.0,-16.0,81.0,34.0,7.8,0.0,9.4,7.8,0.0,25.9,35.039976,-106.608925,39.860027,-104.673792,N623UX
3.0,WN,4261,2024,11,10,7,ABQ,DEN,3,3,1085,1170,85.0,1.0,2.0,-7.0,85.0,34.0,7.8,0.0,9.4,7.8,0.0,25.9,35.039976,-106.608925,39.860027,-104.673792,N8733M
-8.0,OO,6367,2024,11,10,7,ABQ,LAX,3,3,1095,1167,132.0,1.0,-7.0,-20.0,75.0,37.0,7.8,0.0,9.4,21.1,0.0,9.4,35.039976,-106.608925,33.942501,-118.407997,N512SY
-10.0,OO,4012,2024,11,10,7,ABQ,SLC,3,3,1107,1215,108.0,1.0,-8.0,-19.0,80.0,37.0,7.8,0.0,9.4,14.4,0.0,0.0,35.039976,-106.608925,40.78886,-111.979866,N270SY
-6.0,WN,1508,2024,11,10,7,ABQ,DAL,3,3,1115,1280,105.0,1.0,-4.0,-17.0,80.0,37.0,7.8,0.0,9.4,26.7,0.0,7.6,35.039976,-106.608925,32.844776,-96.847653,N7733B
-5.0,WN,1965,2024,11,10,7,ABQ,LAX,3,3,1165,1235,130.0,1.0,-2.0,-14.0,75.0,3.0,10.6,0.0,9.4,20.6,0.0,13.0,35.039976,-106.608925,33.942501,-118.407997,N231WN
90.0,WN,1292,2024,11,10,7,ABQ,SAN,3,3,1165,1225,120.0,1.0,90.0,79.0,75.0,3.0,10.6,0.0,9.4,22.8,0.0,13.0,35.039976,-106.608925,32.733601,-117.190002,N7878A
56.0,WN,4681,2024,11,10,7,ABQ,PHX,3,3,1200,1280,80.0,1.0,-6.0,-14.0,75.0,90.0,12.2,0.0,7.6,27.2,0.0,5.4,35.039976,-106.608925,33.435302,-112.005905,N7727A
23.0,WN,2539,2024,11,10,7,ABQ,DEN,3,3,1205,1295,90.0,1.0,10.0,9.0,85.0,146.0,12.2,0.0,7.6,6.1,0.0,20.5,35.039976,-106.608925,39.860027,-104.673792,N8670A
-1.0,WN,4254,2024,11,10,7,ABQ,LAS,3,3,1255,1295,100.0,1.0,4.0,1.0,35.0,79.0,12.2,0.0,7.6,19.4,0.0,5.4,35.039976,-106.608925,36.083361,-115.151817,N966WN
23.0,OO,4238,2024,11,10,7,ABR,MSP,2,3,412,487,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N708EV
-3.0,OO,4262,2024,11,10,7,ABR,MSP,2,3,879,955,76.0,1.0,-6.0,12.0,80.0,0.0,7.8,0.0,5.4,8.3,0.3,0.0,45.449100494384766,-98.42179870605467,44.880081,-93.221741,N710EV
-6.0,OO,3939,2024,11,10,7,ABY,ATL,2,3,480,545,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.532946,-84.196215,33.6367,-84.428101,N712SK
-10.0,9E,4866,2024,11,10,7,ABY,ATL,2,3,930,997,67.0,1.0,-7.0,-9.0,80.0,0.0,21.7,0.0,13.0,13.9,0.0,16.6,31.532946,-84.196215,33.6367,-84.428101,N602LR
-2.0,OO,6252,2024,11,10,7,ACT,DFW,2,3,310,368,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N764SK
27.0,OO,6193,2024,11,10,7,ACT,DFW,2,3,627,689,62.0,1.0,48.0,31.0,72.0,0.0,12.8,0.0,0.0,11.7,0.0,0.0,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N748SK
-10.0,OO,6485,2024,11,10,7,ACT,DFW,2,3,1110,1169,59.0,1.0,-6.0,-13.0,75.0,0.0,25.6,0.0,0.0,25.0,0.0,5.4,31.611299514770508,-97.23049926757812,32.896801,-97.038002,N745SK
-8.0,OO,5313,2024,11,10,7,ACV,SFO,2,3,447,520,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.978101,-124.109,37.619806,-122.374821,N85373
-10.0,OO,5966,2024,11,10,7,ACV,DEN,2,3,750,974,164.0,1.0,2.0,5.0,111.0,0.0,11.7,0.0,9.4,6.7,0.0,27.7,40.978101,-124.109,39.860027,-104.673792,N82366
0.0,OO,4655,2024,11,10,7,ACV,SFO,2,3,855,932,77.0,1.0,5.0,-13.0,86.0,0.0,10.6,0.0,11.2,10.0,0.0,5.4,40.978101,-124.109,37.619806,-122.374821,N133SY
-10.0,OO,4727,2024,11,10,7,ACV,SFO,2,3,915,992,77.0,1.0,-8.0,2.0,91.0,0.0,10.6,0.0,14.8,11.1,0.0,5.4,40.978101,-124.109,37.619806,-122.374821,N140SY
-8.0,OO,5341,2024,11,10,7,ACV,LAX,2,3,955,1069,114.0,1.0,-6.0,-20.0,96.0,0.0,10.6,0.0,14.8,17.2,0.0,7.6,40.978101,-124.109,33.942501,-118.407997,N138SY
-10.0,OO,4654,2024,11,10,7,ACV,SFO,2,3,1120,1197,77.0,1.0,-12.0,11.0,96.0,0.0,15.6,0.0,9.4,15.6,0.0,9.4,40.978101,-124.109,37.619806,-122.374821,N614UX
6.0,NK,263,2024,11,10,7,ACY,MYR,2,3,397,490,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.456201,-74.577511,33.679699,-78.928299,N642NK
-11.0,NK,265,2024,11,10,7,ACY,MCO,2,3,569,731,162.0,1.0,2.0,0.0,95.0,0.0,0.0,0.0,0.0,22.0,0.0,9.4,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N622NK
-9.0,NK,317,2024,11,10,7,ACY,FLL,2,3,574,734,160.0,1.0,-6.0,-11.0,105.0,0.0,0.0,0.0,0.0,26.1,0.0,27.7,39.456201,-74.577511,26.072599,-80.152702,N677NK
-9.0,NK,701,2024,11,10,7,ACY,PBI,2,3,633,794,161.0,1.0,0.0,-9.0,95.0,0.0,-0.6,0.0,0.0,26.7,0.0,33.5,39.456201,-74.577511,26.683201,-80.095596,N640NK
-6.0,NK,3731,2024,11,10,7,ACY,TPA,2,3,887,1046,159.0,1.0,-8.0,-13.0,95.0,0.0,10.0,0.0,0.0,30.0,0.0,13.0,39.456201,-74.577511,27.9755,-82.533203,N957NK
-7.0,NK,356,2024,11,10,7,ACY,MCO,2,3,930,1093,163.0,1.0,-2.0,-11.0,105.0,0.0,13.3,0.0,7.6,29.0,0.0,18.4,39.456201,-74.577511,28.429399490356445,-81.30899810791016,N712NK
-10.0,NK,1225,2024,11,10,7,ACY,FLL,2,3,999,1166,167.0,1.0,-4.0,-13.0,105.0,0.0,13.9,0.0,14.8,28.9,0.0,25.9,39.456201,-74.577511,26.072599,-80.152702,N660NK
19.0,AS,196,2024,11,10,7,ADQ,ANC,2,3,435,490,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,-152.4940033,61.179004,-149.992561,N613AS
7.0,OO,6310,2024,11,10,7,AEX,DFW,2,3,328,419,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,32.896801,-97.038002,N719SK
-8.0,9E,5162,2024,11,10,7,AEX,ATL,2,3,365,530,105.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.325828,-92.546702,33.6367,-84.428101,N134EV
-10.0,OO,6467,2024,11,10,7,AEX,DFW,2,3,648,734,86.0,1.0,6.0,-13.0,32.0,0.0,21.7,3.0,5.4,11.7,0.0,9.4,31.325828,-92.546702,32.896801,-97.038002,N742SK
23.0,9E,4991,2024,11,10,7,AEX,ATL,2,3,702,866,104.0,1.0,-5.0,2.0,40.0,0.0,21.7,1.5,0.0,13.9,0.0,14.8,31.325828,-92.546702,33.6367,-84.428101,N354CA
52.0,9E,5314,2024,11,10,7,AEX,ATL,2,3,994,1158,104.0,1.0,31.0,58.0,80.0,0.0,23.9,0.0,11.2,15.0,0.0,11.2,31.325828,-92.546702,33.6367,-84.428101,N916XJ
-5.0,OO,6486,2024,11,10,7,AEX,DFW,2,3,1100,1190,90.0,1.0,-7.0,-13.0,70.0,0.0,25.6,0.0,5.4,25.0,0.0,5.4,31.325828,-92.546702,32.896801,-97.038002,N716SK
-7.0,9E,5291,2024,11,10,7,AGS,ATL,2,3,360,426,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N924XJ
-2.0,OH,5042,2024,11,10,7,AGS,DCA,2,3,361,461,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,38.8521,-77.037697,N572NN
-8.0,9E,5368,2024,11,10,7,AGS,ATL,2,3,420,490,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3699,-81.9645,33.6367,-84.428101,N933XJ
-10.0,OO,3911,2024,11,10,7,AGS,ATL,2,3,600,665,65.0,1.0,-6.0,-11.0,82.0,0.0,16.1,0.0,11.2,17.2,0.0,14.8,33.3699,-81.9645,33.6367,-84.428101,N804SK
-11.0,OH,5470,2024,11,10,7,AGS,CLT,2,3,675,739,64.0,1.0,-6.0,-10.0,76.0,0.0,15.6,0.0,11.2,10.6,0.0,7.6,33.3699,-81.9645,35.2140007019043,-80.94309997558594,N633NN
0.0,9E,5288,2024,11,10,7,AGS,ATL,2,3,841,909,68.0,1.0,-5.0,2.0,80.0,0.0,15.0,0.0,13.0,13.9,0.0,11.2,33.3699,-81.9645,33.6367,-84.428101,N137EV
-2.0,MQ,3696,2024,11,10,7,AGS,DFW,2,3,970,1090,180.0,1.0,9.0,-1.0,70.0,0.0,14.4,0.3,13.0,24.4,0.0,0.0,33.3699,-81.9645,32.896801,-97.038002,N224NN
